longitudinal	transverse	vertical
-0.010 	0.000 	-0.040 
0.070 	-0.150 	0.040 
-0.020 	0.050 	-0.210 
0.140 	0.000 	0.160 
0.190 	-0.060 	0.060 
0.010 	0.070 	-0.210 
0.130 	0.060 	0.310 
0.080 	0.030 	-0.100 
-0.200 	-0.020 	-0.330 
-0.060 	-0.010 	0.360 
-0.060 	0.040 	-0.120 
-0.290 	-0.080 	-0.280 
-0.180 	-0.110 	0.360 
0.020 	0.080 	-0.180 
-0.010 	-0.040 	-0.130 
-0.040 	-0.150 	0.370 
0.170 	0.090 	-0.240 
0.020 	0.060 	0.020 
-0.030 	-0.120 	0.240 
0.260 	0.000 	-0.160 
0.000 	0.120 	0.190 
-0.020 	-0.060 	-0.030 
0.020 	-0.090 	-0.040 
-0.120 	0.120 	0.380 
-0.080 	0.010 	-0.260 
-0.320 	0.010 	-0.120 
-0.040 	0.130 	0.480 
0.080 	-0.010 	-0.170 
-0.220 	-0.080 	-0.160 
0.090 	0.050 	0.320 
0.080 	0.070 	-0.220 
0.070 	-0.070 	0.040 
0.170 	0.050 	0.290 
-0.010 	0.060 	-0.380 
0.030 	-0.100 	0.090 
-0.030 	0.040 	0.180 
0.030 	0.100 	-0.190 
-0.110 	-0.010 	0.140 
-0.330 	-0.140 	-0.260 
-0.070 	0.020 	-0.040 
-0.180 	0.160 	0.320 
-0.220 	-0.120 	-0.350 
0.070 	0.010 	0.080 
0.020 	0.140 	0.360 
-0.040 	-0.050 	-0.360 
0.010 	-0.080 	0.100 
0.210 	0.030 	0.340 
0.140 	0.110 	-0.410 
-0.180 	-0.070 	0.050 
0.150 	0.010 	0.310 
0.160 	0.170 	-0.280 
-0.280 	-0.040 	0.070 
-0.060 	0.000 	0.140 
-0.100 	0.130 	-0.100 
-0.310 	0.040 	0.140 
-0.140 	-0.090 	-0.140 
0.070 	-0.090 	0.060 
0.130 	0.060 	0.200 
-0.100 	-0.020 	-0.440 
0.100 	-0.010 	0.150 
0.190 	0.020 	0.230 
-0.020 	-0.090 	-0.500 
0.070 	-0.030 	0.150 
0.020 	0.060 	0.110 
-0.120 	0.010 	-0.300 
-0.180 	-0.070 	0.210 
-0.040 	0.050 	-0.010 
-0.240 	-0.040 	-0.220 
-0.460 	-0.150 	0.190 
0.050 	0.100 	-0.010 
0.030 	0.140 	-0.210 
-0.210 	-0.060 	0.130 
0.210 	0.020 	-0.050 
0.160 	0.180 	0.100 
-0.010 	-0.060 	0.130 
0.140 	-0.100 	-0.390 
0.020 	0.130 	0.340 
0.060 	0.000 	0.140 
-0.030 	-0.170 	-0.440 
-0.130 	0.040 	0.410 
-0.020 	0.120 	-0.130 
-0.430 	-0.150 	-0.350 
-0.130 	-0.030 	0.450 
0.170 	0.180 	-0.130 
-0.180 	-0.020 	-0.300 
0.070 	-0.120 	0.240 
0.150 	0.070 	0.030 
0.130 	0.120 	-0.120 
-0.020 	-0.130 	0.000 
-0.090 	-0.040 	0.020 
0.240 	0.210 	0.240 
-0.080 	-0.030 	-0.070 
-0.060 	-0.140 	-0.230 
0.070 	0.080 	0.410 
-0.250 	0.020 	-0.050 
-0.170 	-0.120 	-0.280 
-0.050 	0.030 	0.430 
-0.040 	0.080 	-0.180 
-0.050 	-0.100 	-0.160 
0.080 	0.010 	0.490 
0.200 	0.070 	-0.260 
0.010 	-0.130 	-0.130 
0.110 	-0.030 	0.370 
0.260 	0.070 	-0.150 
-0.110 	-0.040 	0.000 
-0.010 	-0.120 	0.240 
0.100 	0.120 	-0.010 
-0.280 	0.130 	-0.020 
-0.180 	-0.190 	-0.190 
-0.190 	0.040 	-0.070 
-0.310 	0.120 	0.290 
-0.120 	-0.110 	-0.150 
-0.050 	-0.070 	-0.100 
0.060 	0.110 	0.340 
0.010 	0.080 	-0.320 
0.100 	-0.100 	-0.020 
0.260 	0.070 	0.460 
-0.020 	0.080 	-0.470 
-0.030 	-0.130 	-0.040 
0.090 	-0.030 	0.410 
-0.080 	0.060 	-0.330 
-0.260 	-0.040 	0.030 
-0.180 	-0.070 	0.090 
0.010 	0.000 	-0.110 
-0.230 	-0.020 	0.180 
-0.120 	0.040 	-0.150 
0.140 	0.050 	0.070 
0.000 	-0.050 	0.300 
0.070 	0.020 	-0.230 
0.160 	0.030 	0.020 
0.140 	-0.020 	0.220 
0.030 	0.000 	-0.200 
0.000 	-0.020 	0.330 
0.190 	0.080 	0.210 
-0.120 	0.100 	-0.540 
-0.240 	-0.040 	0.340 
0.020 	0.090 	0.300 
-0.290 	0.020 	-0.450 
-0.230 	-0.160 	0.200 
0.090 	0.120 	0.100 
-0.030 	0.110 	-0.130 
-0.030 	-0.100 	0.080 
0.080 	0.000 	-0.230 
0.190 	0.130 	0.140 
0.030 	0.000 	0.060 
-0.020 	-0.210 	-0.340 
0.210 	0.100 	0.310 
-0.010 	0.150 	0.000 
-0.250 	-0.210 	-0.310 
-0.090 	0.040 	0.410 
-0.090 	0.140 	0.010 
-0.330 	-0.110 	-0.360 
-0.140 	-0.060 	0.350 
0.120 	0.080 	0.080 
-0.130 	0.000 	-0.310 
-0.030 	-0.200 	0.320 
0.280 	-0.020 	0.050 
0.050 	0.060 	-0.120 
-0.050 	-0.150 	0.280 
0.170 	-0.020 	-0.150 
0.050 	0.140 	0.080 
-0.130 	-0.070 	0.170 
-0.040 	-0.040 	-0.240 
-0.050 	0.080 	0.300 
-0.250 	-0.040 	-0.010 
-0.300 	-0.010 	-0.180 
0.010 	0.030 	0.420 
0.000 	-0.020 	-0.230 
-0.200 	-0.030 	-0.270 
0.150 	-0.060 	0.430 
0.230 	0.070 	-0.090 
-0.070 	0.050 	-0.260 
0.020 	-0.090 	0.280 
0.180 	0.170 	0.020 
0.060 	0.000 	-0.100 
-0.190 	-0.270 	0.120 
0.010 	0.160 	-0.140 
-0.040 	0.070 	0.140 
-0.440 	-0.190 	0.080 
-0.030 	-0.010 	-0.300 
-0.030 	0.080 	0.300 
-0.240 	0.000 	-0.080 
0.090 	-0.160 	-0.150 
0.020 	0.020 	0.580 
0.070 	0.060 	-0.290 
0.100 	-0.080 	-0.070 
0.020 	0.080 	0.530 
0.190 	0.120 	-0.320 
-0.110 	-0.100 	0.020 
-0.090 	-0.050 	0.270 
0.060 	0.190 	-0.190 
-0.280 	-0.060 	0.110 
-0.150 	-0.110 	0.070 
-0.110 	0.150 	-0.100 
-0.120 	-0.040 	0.160 
0.060 	-0.070 	0.010 
0.070 	0.100 	-0.030 
0.170 	0.000 	0.120 
-0.020 	-0.080 	-0.240 
0.080 	-0.050 	0.110 
0.270 	0.020 	0.230 
-0.160 	-0.110 	-0.520 
-0.030 	-0.080 	0.160 
0.140 	0.140 	0.280 
-0.260 	-0.070 	-0.470 
-0.180 	-0.050 	0.190 
-0.110 	0.170 	0.210 
-0.360 	0.080 	-0.290 
-0.180 	-0.160 	0.140 
0.120 	-0.070 	0.020 
-0.040 	0.220 	-0.120 
-0.050 	-0.080 	0.220 
0.280 	-0.110 	-0.050 
0.090 	0.150 	0.060 
-0.120 	0.000 	0.220 
0.080 	-0.080 	-0.130 
0.110 	0.090 	0.260 
-0.040 	0.160 	0.120 
-0.160 	-0.050 	-0.300 
-0.090 	-0.070 	0.380 
-0.170 	0.030 	0.150 
-0.290 	0.010 	-0.390 
0.030 	0.040 	0.290 
0.020 	0.030 	0.070 
-0.070 	0.050 	-0.300 
0.210 	0.040 	0.340 
0.100 	0.020 	-0.100 
0.100 	0.030 	-0.240 
0.060 	-0.090 	0.340 
-0.010 	0.000 	-0.100 
0.240 	0.100 	-0.030 
-0.160 	-0.090 	0.110 
-0.140 	-0.010 	-0.100 
0.040 	0.110 	0.330 
-0.400 	-0.040 	-0.100 
-0.050 	-0.050 	-0.290 
0.060 	0.040 	0.510 
-0.120 	0.070 	0.000 
0.130 	-0.120 	-0.360 
0.030 	-0.110 	0.380 
0.090 	0.190 	0.060 
-0.020 	-0.030 	-0.070 
-0.040 	-0.120 	0.360 
0.210 	0.230 	-0.150 
-0.190 	0.030 	0.000 
-0.120 	-0.220 	0.290 
0.030 	0.020 	-0.210 
-0.280 	0.150 	0.120 
-0.180 	-0.100 	0.030 
-0.140 	-0.160 	-0.150 
0.040 	0.150 	0.360 
0.030 	-0.070 	-0.210 
-0.150 	-0.100 	-0.160 
0.210 	0.210 	0.410 
0.120 	-0.050 	-0.250 
-0.050 	-0.210 	-0.070 
0.130 	0.040 	0.370 
-0.010 	0.050 	-0.190 
0.020 	-0.210 	-0.010 
0.000 	0.040 	0.280 
-0.130 	0.080 	-0.170 
-0.150 	-0.140 	0.040 
-0.260 	0.120 	0.180 
0.010 	0.050 	-0.180 
-0.060 	-0.090 	0.140 
-0.190 	-0.150 	0.080 
0.200 	0.020 	-0.080 
0.130 	0.160 	0.290 
0.050 	-0.160 	-0.200 
0.030 	0.050 	0.040 
0.080 	0.090 	0.420 
0.070 	-0.170 	-0.400 
-0.120 	0.040 	-0.010 
0.000 	0.010 	0.250 
-0.190 	-0.020 	-0.280 
-0.280 	0.000 	0.130 
-0.120 	-0.020 	0.070 
-0.140 	0.100 	-0.260 
-0.060 	0.030 	0.180 
-0.080 	-0.030 	0.050 
0.180 	0.120 	-0.220 
0.210 	0.080 	0.160 
-0.060 	-0.090 	-0.070 
0.220 	0.040 	-0.090 
0.020 	0.030 	0.160 
-0.180 	-0.070 	-0.350 
0.190 	0.000 	0.130 
-0.080 	0.070 	0.320 
-0.280 	0.050 	-0.460 
-0.190 	-0.060 	0.200 
-0.230 	0.090 	0.270 
-0.050 	0.020 	-0.280 
0.000 	-0.090 	0.330 
0.040 	0.050 	0.090 
0.050 	-0.050 	-0.260 
-0.040 	-0.060 	0.310 
0.210 	0.020 	0.100 
0.110 	0.030 	-0.170 
-0.060 	-0.010 	0.160 
0.110 	0.040 	0.090 
-0.070 	0.080 	0.040 
-0.160 	-0.110 	0.020 
-0.140 	-0.080 	-0.230 
-0.170 	0.030 	0.140 
-0.200 	0.020 	0.210 
-0.330 	-0.050 	-0.300 
0.000 	-0.090 	0.190 
0.110 	0.060 	0.130 
-0.120 	-0.090 	-0.330 
0.210 	-0.170 	0.320 
0.170 	0.110 	-0.110 
-0.090 	-0.020 	-0.280 
0.150 	-0.100 	0.430 
0.070 	0.070 	-0.220 
-0.070 	0.000 	-0.140 
-0.140 	-0.030 	0.260 
-0.110 	-0.010 	-0.150 
-0.080 	0.070 	0.120 
-0.360 	0.040 	-0.040 
-0.100 	-0.070 	-0.120 
0.050 	0.060 	0.410 
-0.180 	0.060 	-0.120 
0.060 	-0.120 	-0.200 
0.180 	0.030 	0.500 
0.030 	0.050 	-0.100 
-0.060 	-0.070 	-0.220 
0.090 	0.080 	0.450 
0.090 	0.050 	-0.230 
-0.190 	-0.140 	-0.180 
-0.010 	-0.050 	0.460 
-0.020 	0.110 	-0.190 
-0.390 	-0.110 	-0.070 
-0.220 	-0.160 	0.260 
-0.060 	0.190 	-0.160 
-0.080 	-0.030 	0.170 
0.000 	-0.140 	-0.010 
0.070 	0.090 	-0.190 
0.130 	-0.010 	0.330 
0.000 	-0.090 	-0.210 
0.130 	-0.060 	-0.140 
0.080 	0.010 	0.370 
-0.160 	-0.060 	-0.270 
-0.040 	-0.070 	0.010 
-0.010 	0.050 	0.370 
-0.200 	0.040 	-0.430 
-0.370 	-0.060 	0.120 
-0.120 	-0.050 	0.490 
0.050 	0.070 	-0.450 
-0.150 	-0.070 	0.070 
0.080 	-0.080 	0.320 
0.200 	0.130 	-0.200 
-0.030 	-0.010 	0.200 
0.110 	-0.100 	0.050 
0.120 	0.100 	0.020 
-0.020 	-0.020 	0.190 
0.010 	-0.130 	-0.270 
-0.060 	-0.080 	0.080 
-0.080 	-0.060 	0.200 
-0.230 	-0.040 	-0.260 
-0.210 	-0.130 	0.130 
-0.030 	0.080 	0.120 
-0.230 	0.030 	-0.400 
-0.090 	-0.200 	0.220 
0.160 	0.150 	0.270 
-0.010 	0.130 	-0.420 
0.020 	-0.140 	0.200 
0.070 	0.020 	0.220 
0.020 	0.070 	-0.210 
-0.010 	-0.110 	0.160 
0.020 	-0.100 	-0.130 
0.040 	0.140 	0.010 
-0.170 	0.040 	0.260 
-0.130 	-0.230 	-0.260 
-0.100 	0.050 	0.210 
-0.280 	0.130 	0.250 
-0.080 	-0.130 	-0.290 
0.120 	-0.070 	0.380 
0.080 	0.060 	0.040 
0.000 	-0.040 	-0.380 
0.150 	-0.070 	0.540 
0.220 	0.020 	0.010 
-0.090 	0.030 	-0.440 
0.010 	0.000 	0.400 
0.120 	-0.020 	0.160 
-0.230 	-0.010 	-0.230 
-0.100 	-0.010 	0.120 
-0.080 	0.080 	0.030 
-0.330 	0.150 	0.100 
-0.130 	-0.070 	0.100 
-0.050 	-0.010 	-0.310 
0.060 	0.150 	0.230 
0.030 	-0.150 	0.140 
-0.080 	-0.120 	-0.320 
0.230 	0.070 	0.390 
0.040 	-0.040 	-0.180 
-0.030 	-0.030 	-0.380 
0.160 	-0.050 	0.460 
-0.180 	0.020 	-0.230 
-0.180 	-0.100 	-0.190 
0.010 	-0.150 	0.340 
-0.260 	0.230 	-0.160 
-0.270 	-0.090 	-0.040 
0.060 	-0.250 	0.100 
-0.030 	0.120 	-0.150 
-0.120 	0.030 	0.120 
0.120 	-0.160 	0.060 
0.130 	0.050 	-0.170 
0.000 	0.210 	0.190 
0.090 	-0.140 	-0.020 
0.170 	-0.040 	0.000 
0.070 	0.120 	0.420 
-0.050 	-0.140 	-0.280 
-0.110 	-0.120 	-0.060 
-0.040 	0.040 	0.430 
-0.220 	0.000 	-0.330 
-0.230 	-0.070 	-0.090 
-0.030 	0.020 	0.320 
-0.090 	0.000 	-0.210 
0.030 	-0.040 	-0.060 
0.020 	0.060 	0.180 
0.090 	0.020 	-0.120 
0.120 	-0.080 	0.120 
-0.060 	-0.030 	0.040 
0.230 	0.030 	-0.120 
0.010 	-0.100 	0.210 
-0.210 	-0.100 	-0.080 
0.040 	0.040 	0.010 
-0.180 	0.010 	0.220 
-0.200 	-0.020 	-0.270 
-0.140 	-0.080 	0.140 
-0.100 	0.050 	0.350 
0.000 	0.070 	-0.410 
-0.060 	-0.260 	0.150 
0.130 	-0.030 	0.410 
0.060 	0.110 	-0.380 
-0.020 	-0.210 	0.180 
0.230 	-0.070 	0.190 
0.050 	0.050 	-0.350 
-0.120 	-0.100 	0.290 
0.020 	-0.120 	-0.010 
-0.100 	0.070 	-0.230 
-0.210 	0.060 	0.220 
-0.270 	-0.190 	-0.170 
-0.120 	0.100 	0.040 
0.080 	0.080 	0.090 
-0.220 	-0.170 	-0.360 
0.070 	0.070 	0.300 
0.300 	0.050 	0.180 
-0.140 	-0.070 	-0.510 
0.190 	-0.040 	0.270 
0.170 	0.070 	0.300 
-0.090 	-0.030 	-0.430 
0.130 	-0.100 	0.190 
-0.070 	0.090 	0.140 
-0.070 	-0.030 	-0.220 
-0.120 	-0.040 	0.260 
-0.220 	0.110 	-0.100 
0.020 	0.010 	-0.040 
-0.090 	-0.070 	0.280 
-0.060 	-0.030 	-0.180 
0.130 	0.150 	0.150 
0.070 	0.030 	0.100 
0.050 	-0.080 	-0.240 
0.120 	0.130 	0.310 
0.180 	0.050 	-0.130 
0.030 	-0.070 	-0.320 
0.030 	-0.100 	0.390 
0.150 	0.050 	-0.110 
-0.140 	0.010 	-0.240 
-0.240 	-0.160 	0.340 
-0.120 	0.110 	-0.080 
-0.130 	0.080 	-0.130 
-0.180 	-0.110 	0.260 
-0.050 	0.020 	-0.180 
0.140 	0.080 	-0.090 
-0.020 	-0.070 	0.190 
0.060 	-0.040 	-0.180 
0.270 	0.100 	0.140 
-0.040 	-0.050 	-0.070 
0.010 	-0.080 	-0.230 
0.150 	0.020 	0.470 
-0.150 	0.050 	-0.210 
-0.050 	0.030 	-0.270 
-0.080 	-0.050 	0.490 
-0.290 	0.020 	-0.110 
-0.120 	0.000 	-0.140 
0.010 	0.010 	0.260 
0.030 	0.050 	-0.090 
-0.110 	-0.030 	0.040 
0.080 	0.040 	0.220 
0.260 	0.070 	-0.210 
-0.050 	0.010 	0.070 
0.090 	-0.030 	0.220 
0.180 	0.050 	-0.220 
-0.100 	0.060 	0.120 
-0.110 	-0.170 	0.020 
-0.090 	0.020 	0.020 
-0.180 	0.160 	0.330 
-0.230 	-0.140 	-0.460 
-0.090 	-0.150 	-0.050 
-0.010 	0.040 	0.480 
-0.140 	0.010 	-0.450 
0.080 	-0.150 	0.060 
0.240 	-0.030 	0.350 
-0.060 	0.050 	-0.490 
-0.020 	-0.040 	0.140 
0.200 	-0.070 	0.320 
0.040 	0.030 	-0.360 
-0.180 	0.090 	0.130 
-0.110 	-0.170 	0.220 
0.070 	0.070 	-0.090 
-0.270 	0.100 	0.160 
-0.350 	-0.210 	-0.100 
-0.040 	0.050 	0.050 
-0.220 	0.010 	0.280 
-0.090 	-0.150 	-0.250 
0.160 	0.080 	0.200 
0.020 	0.080 	0.350 
0.030 	-0.130 	-0.310 
0.080 	-0.020 	0.230 
0.180 	0.100 	0.200 
-0.030 	-0.040 	-0.330 
-0.140 	-0.080 	0.350 
0.070 	0.050 	0.100 
-0.140 	0.020 	-0.260 
-0.360 	-0.130 	0.330 
-0.160 	0.010 	0.030 
0.100 	0.080 	-0.040 
-0.040 	-0.090 	0.160 
-0.070 	-0.140 	-0.110 
0.250 	0.010 	0.200 
-0.020 	0.060 	0.010 
-0.030 	-0.170 	-0.350 
0.270 	-0.040 	0.290 
-0.070 	0.190 	0.070 
-0.060 	-0.050 	-0.380 
0.050 	-0.140 	0.300 
-0.120 	0.140 	-0.010 
-0.150 	0.080 	-0.270 
-0.280 	-0.230 	0.480 
-0.080 	-0.020 	-0.130 
0.000 	0.130 	-0.270 
-0.100 	-0.130 	0.460 
0.150 	-0.030 	-0.130 
0.070 	0.110 	-0.110 
0.000 	-0.040 	0.170 
0.160 	-0.010 	-0.130 
0.090 	0.090 	0.200 
-0.090 	0.020 	0.000 
0.010 	-0.080 	-0.150 
0.040 	0.070 	0.330 
-0.200 	-0.020 	0.000 
-0.110 	-0.090 	-0.130 
-0.090 	0.230 	0.320 
-0.200 	-0.020 	-0.120 
-0.140 	-0.130 	-0.140 
-0.040 	0.090 	0.450 
0.070 	0.000 	-0.240 
0.050 	-0.010 	-0.150 
0.040 	-0.090 	0.550 
0.120 	0.030 	-0.210 
0.030 	0.070 	-0.030 
-0.060 	-0.130 	0.250 
0.050 	0.050 	-0.220 
-0.090 	0.050 	0.220 
-0.190 	-0.160 	-0.050 
-0.020 	-0.030 	-0.130 
-0.310 	0.040 	0.340 
-0.270 	-0.060 	-0.220 
0.020 	-0.050 	-0.010 
-0.070 	0.030 	0.370 
0.070 	0.080 	-0.190 
0.100 	0.030 	0.030 
0.040 	0.010 	0.340 
0.050 	0.040 	-0.210 
0.020 	-0.040 	0.030 
0.170 	-0.070 	0.330 
-0.040 	0.030 	-0.290 
-0.170 	0.000 	-0.030 
0.030 	-0.030 	0.200 
-0.170 	0.100 	-0.170 
-0.370 	-0.010 	0.190 
-0.310 	-0.130 	-0.030 
0.010 	0.130 	-0.080 
0.080 	0.050 	0.360 
-0.210 	-0.230 	-0.230 
0.120 	0.040 	0.050 
0.240 	0.130 	0.300 
-0.080 	-0.080 	-0.440 
0.070 	-0.070 	0.240 
0.100 	0.070 	0.290 
-0.010 	0.120 	-0.470 
-0.020 	-0.110 	0.230 
-0.160 	-0.010 	0.310 
-0.220 	0.190 	-0.330 
-0.270 	-0.110 	0.030 
-0.060 	-0.120 	0.130 
0.020 	0.160 	-0.050 
-0.230 	0.020 	0.190 
0.090 	-0.100 	-0.170 
0.240 	0.080 	0.010 
-0.040 	0.040 	0.360 
0.010 	-0.100 	-0.370 
0.130 	-0.020 	0.120 
0.040 	0.170 	0.270 
-0.110 	-0.060 	-0.370 
-0.060 	-0.110 	0.390 
-0.100 	0.190 	0.080 
-0.260 	0.050 	-0.370 
-0.210 	-0.080 	0.420 
-0.080 	0.050 	0.070 
-0.050 	0.060 	-0.180 
-0.140 	0.060 	0.190 
0.030 	0.060 	-0.050 
0.160 	-0.100 	-0.010 
-0.080 	0.000 	0.170 
0.080 	0.030 	-0.050 
0.150 	0.000 	0.070 
-0.150 	0.090 	0.000 
-0.100 	-0.010 	-0.170 
-0.030 	0.160 	0.280 
-0.100 	-0.030 	-0.060 
-0.220 	-0.190 	-0.220 
-0.200 	0.210 	0.530 
0.020 	0.070 	-0.120 
-0.080 	-0.100 	-0.310 
0.030 	0.020 	0.540 
0.250 	0.070 	-0.090 
-0.050 	-0.010 	-0.170 
0.060 	-0.130 	0.400 
0.220 	0.020 	0.020 
-0.080 	0.110 	0.000 
-0.010 	-0.170 	0.050 
0.040 	-0.030 	-0.060 
-0.040 	0.220 	0.210 
-0.180 	-0.140 	0.050 
-0.300 	0.000 	-0.120 
-0.010 	0.190 	0.180 
-0.130 	-0.120 	-0.080 
-0.120 	-0.020 	-0.110 
0.310 	-0.020 	0.340 
0.050 	-0.090 	-0.330 
0.040 	0.000 	-0.190 
0.300 	0.050 	0.600 
0.080 	0.110 	-0.320 
0.020 	-0.020 	-0.160 
-0.020 	-0.010 	0.530 
-0.050 	0.010 	-0.280 
-0.090 	-0.050 	0.050 
-0.320 	0.070 	0.260 
-0.170 	0.080 	-0.200 
-0.030 	-0.040 	0.250 
-0.120 	-0.090 	-0.020 
0.050 	0.090 	-0.040 
0.120 	0.070 	0.210 
0.050 	-0.060 	-0.290 
0.130 	-0.030 	0.220 
0.090 	0.040 	0.320 
-0.070 	0.000 	-0.430 
-0.050 	-0.220 	0.090 
0.060 	0.040 	0.410 
-0.120 	0.150 	-0.280 
-0.230 	-0.230 	-0.050 
-0.050 	0.020 	0.300 
-0.240 	0.230 	-0.070 
-0.390 	-0.080 	0.090 
-0.080 	-0.100 	0.040 
0.040 	0.050 	-0.120 
-0.060 	0.070 	0.210 
0.070 	-0.080 	-0.110 
0.170 	-0.020 	-0.010 
-0.090 	0.040 	0.220 
-0.010 	-0.080 	-0.310 
0.150 	0.080 	0.100 
-0.220 	0.070 	0.150 
-0.220 	-0.120 	-0.400 
0.010 	0.020 	0.350 
-0.210 	0.090 	0.270 
-0.350 	-0.060 	-0.410 
-0.070 	0.030 	0.270 
0.060 	-0.020 	0.140 
-0.080 	-0.090 	-0.320 
0.050 	0.090 	0.300 
0.230 	-0.020 	0.050 
0.010 	0.000 	-0.170 
0.030 	-0.180 	0.260 
0.120 	-0.140 	-0.030 
0.010 	0.140 	-0.030 
-0.080 	-0.270 	0.130 
-0.100 	-0.050 	-0.190 
-0.050 	0.180 	0.150 
-0.270 	-0.030 	0.010 
-0.160 	-0.020 	-0.350 
0.150 	-0.120 	0.360 
-0.110 	0.140 	0.030 
0.010 	-0.020 	-0.410 
0.330 	-0.190 	0.270 
0.090 	0.160 	-0.030 
0.000 	0.010 	-0.190 
0.140 	-0.140 	0.250 
0.120 	0.130 	-0.130 
0.020 	0.150 	-0.090 
-0.160 	-0.130 	0.290 
-0.030 	-0.010 	-0.090 
-0.110 	0.070 	-0.040 
-0.410 	0.010 	0.150 
-0.060 	0.050 	-0.100 
-0.050 	-0.010 	0.230 
-0.200 	0.030 	-0.030 
0.100 	0.020 	-0.210 
0.100 	0.050 	0.570 
0.040 	0.020 	-0.180 
0.050 	-0.150 	-0.350 
0.130 	0.070 	0.510 
0.180 	0.100 	-0.260 
-0.130 	-0.150 	-0.190 
-0.020 	0.010 	0.400 
0.080 	0.080 	-0.220 
-0.390 	-0.040 	-0.080 
-0.270 	0.010 	0.220 
0.070 	-0.020 	-0.160 
-0.070 	0.030 	-0.020 
-0.050 	-0.110 	0.040 
0.200 	-0.110 	-0.010 
0.110 	0.210 	0.210 
-0.060 	-0.050 	-0.260 
0.240 	-0.180 	-0.110 
0.110 	0.190 	0.410 
-0.090 	0.080 	-0.370 
0.090 	-0.060 	-0.140 
-0.040 	0.020 	0.440 
-0.030 	0.050 	-0.270 
-0.160 	-0.020 	0.050 
-0.210 	-0.140 	0.290 
0.040 	0.080 	-0.320 
-0.140 	0.060 	0.230 
0.000 	-0.140 	0.210 
0.190 	0.010 	-0.240 
0.020 	0.040 	0.150 
0.170 	-0.090 	0.030 
0.140 	-0.070 	0.000 
-0.050 	0.060 	0.070 
-0.050 	-0.050 	-0.220 
0.030 	-0.010 	0.140 
0.000 	0.100 	0.150 
-0.140 	-0.070 	-0.360 
-0.170 	-0.050 	0.140 
-0.190 	0.040 	0.320 
-0.060 	0.000 	-0.440 
-0.010 	-0.260 	0.120 
-0.010 	0.010 	0.210 
0.190 	0.200 	-0.500 
0.090 	-0.290 	0.320 
0.000 	-0.010 	0.080 
0.230 	0.190 	-0.360 
0.010 	-0.270 	0.320 
-0.070 	0.000 	-0.070 
0.160 	0.180 	-0.070 
-0.130 	-0.130 	0.070 
-0.150 	-0.030 	-0.240 
-0.110 	0.090 	0.190 
-0.300 	0.040 	0.120 
-0.120 	-0.070 	-0.310 
-0.050 	-0.020 	0.100 
0.100 	0.150 	0.090 
0.020 	-0.080 	-0.320 
-0.050 	-0.110 	0.230 
0.250 	0.110 	0.100 
0.000 	-0.070 	-0.380 
-0.010 	-0.130 	0.340 
0.200 	0.000 	0.060 
-0.180 	0.050 	-0.380 
-0.110 	-0.070 	0.180 
0.010 	-0.100 	-0.090 
-0.240 	0.090 	-0.100 
-0.230 	-0.040 	0.020 
-0.090 	-0.070 	-0.180 
0.100 	0.140 	0.310 
-0.100 	-0.030 	-0.100 
0.040 	-0.070 	-0.340 
0.360 	0.190 	0.390 
-0.040 	0.040 	-0.090 
0.100 	-0.180 	-0.230 
0.220 	0.100 	0.310 
-0.010 	0.100 	-0.140 
0.020 	-0.240 	-0.180 
-0.130 	0.030 	0.310 
-0.030 	0.180 	-0.150 
-0.230 	-0.210 	-0.160 
-0.320 	-0.080 	0.330 
0.220 	0.070 	-0.180 
-0.070 	-0.050 	0.010 
-0.120 	0.010 	0.160 
0.320 	-0.050 	-0.260 
0.080 	-0.010 	0.390 
-0.040 	-0.030 	-0.030 
0.050 	-0.080 	-0.350 
0.050 	0.100 	0.430 
0.010 	-0.050 	-0.190 
-0.080 	-0.140 	-0.190 
-0.050 	0.060 	0.350 
-0.110 	0.090 	-0.360 
-0.330 	-0.100 	-0.070 
-0.110 	-0.050 	0.400 
0.040 	0.130 	-0.410 
-0.100 	-0.020 	-0.180 
0.120 	-0.030 	0.260 
0.220 	0.070 	-0.230 
0.020 	-0.100 	-0.040 
0.000 	-0.050 	0.010 
0.190 	0.060 	-0.110 
0.010 	-0.130 	0.220 
-0.160 	-0.130 	-0.180 
0.070 	0.030 	-0.130 
-0.080 	-0.030 	0.240 
-0.240 	-0.110 	-0.330 
-0.180 	-0.050 	0.070 
-0.050 	0.080 	0.360 
-0.020 	-0.030 	-0.400 
-0.030 	-0.190 	0.180 
0.270 	0.060 	0.330 
0.110 	0.090 	-0.370 
-0.100 	-0.220 	0.180 
0.190 	-0.070 	0.220 
0.090 	0.050 	-0.180 
-0.080 	-0.070 	0.110 
0.030 	-0.020 	0.000 
0.050 	0.020 	-0.080 
-0.160 	0.010 	0.100 
-0.270 	-0.050 	-0.160 
-0.050 	-0.030 	-0.040 
-0.160 	0.060 	0.110 
-0.160 	-0.010 	-0.280 
0.210 	-0.040 	0.220 
0.070 	0.030 	0.150 
-0.050 	0.000 	-0.500 
0.240 	-0.100 	0.360 
0.120 	0.020 	0.120 
-0.070 	0.010 	-0.540 
0.040 	-0.030 	0.330 
0.050 	0.010 	0.090 
-0.060 	-0.040 	-0.310 
-0.270 	0.100 	0.180 
-0.160 	-0.100 	0.030 
-0.100 	-0.090 	0.040 
-0.210 	0.000 	0.130 
0.070 	-0.230 	-0.160 
